STA_SID,DEJANSKA_RABA,OB_MID,ID_TIP_STAVBE,LETO_IZG_STA,LETO_OBN_STREHE,LETO_OBN_FASADE,ID_KONSTRUKCIJE,ID_OGREVANJE,UPORABNA_POVRSINA,NETO_TLORIS,HEATED_AREA,ENOSTANOVANJSKE_STAVBE,VECSTANOVANJSKE_STAVBE,STANOVANJSKE_STAVBE_ZA_POSEBNE_NAMEN,JAVNA_UPRAVA,TURIZEM_NASTANITVENI_OBJEKTI,STAVBE_ZA_KULTURO,OBREDNE_STAVBE,STAVBE_ZA_IZOBRAZEVANJE,STAVBE_ZA_ZDRAVSTVENO_OSKRBO,SPORTNA_DVORANA,POKRIT_PROSTOR_ZA_SPORT_IN_PRIREDITVE,POKRIT_PLAVALNI_BAZEN,INDUSTRIJA,POSLOVNO_STORITVENI_SEKTOR,BENCINSKI_SERVIS,PROMETNA_INFRASTRUKTURA,GASILSKI_DOM,OSTALO,ADDRESS,NA_MID,PREDICTED_HEAT_m2,PREDICTED_HEAT_kWh,TEMP_DEFICIT,Naziv namen naprave,Naziv vrsta naprave,kW_m2_stevilo,INSTALLATION_YEAR,ELKO,ZP,UNP,BIOMASS,PELETI,SEKANCI,POLENA,NARAVNI_LES,HEAT_PUMP_AIR,HEAT_PUMP_GROUND,SOLAR_THERMAL,GEOTHERMAL,DISTRICT_HEAT,COAL,NA_FUEL,DATA_SOURCE,FINAL_ENERGY_m2,USEFUL_ENERGY_CLASS,FINAL_ENERGY_CLASS,card_number
10224770,Prostor za spravilo pridelka,11026630,samostoječa,1950,1997,0,opeka,"ni ogrevanja, ",48.2,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,,0,246.0,11892,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13213,Ni vira,274,G,G,
10224773,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1977,2001,0,opeka,"centralno ogrevanje, ",199.0,363.3,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lahovče 101,10102782,59.0,21537,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,8.0,2000.0,0,0,0,0,0.0,0.0,0.0,22911.8997564236,0,0,0,0,0,0,0,Evidim,63,C,D,
10224774,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1988,0,0,"beton, železobeton","centralno ogrevanje, ",120.0,262.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lahovče 10A,10102782,42.0,11163,3500,Ogrevanje zraka,Lokalna kurilna naprava - lončena peč,8.0,1985.0,0,0,0,0,0.0,0.0,0.0,12542.894304632657,0,0,0,0,0,0,0,Evidim,47,C,C,
10224776,garaža,11026630,samostoječa,1960,0,0,opeka,"centralno ogrevanje, ",97.2,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,,0,132.0,12834,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14260,Ni vira,146,E,E,
10224779,"Stanovanje v samostoječi stavbi z enim stanovanjem, 
 Restavracija, gostilna",11026630,samostoječa,1950,1992,1998,kombinacija različnih materialov,"centralno ogrevanje, ",339.0,360.5,339.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,Lahovče 11,10102782,150.0,54105,3500,Drugo,Lokalna kurilna naprava - kmečka peč,5.0,2005.0,0,0,0,0,0.0,0.0,57559.164222431966,0.0,0,0,0,0,0,0,0,Evidim,159,E,F,
10224780,Drug kmetijski del stavbe,11026630,samostoječa,1954,0,0,les,"ni ogrevanja, ",93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,,0,131.0,12220,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13577,Ni vira,145,E,E,
11000134,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,2005,2005,opeka,"centralno ogrevanje, ",134.3,281.4,134.3,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lahovče 92,10102782,61.0,17418,3500,,vgradnja toplotne črpalke za pripravo sanitarne tople vode in/ali centralno ogrevanje stanovanjske stavbe,12.0,2014,0,0,0,0,0.0,0.0,0.0,0.0,17418,0,0,0,0,0,0,Eko sklad,61,D,D,
11000135,"Prostor za spravilo pridelka, 
 Stanovanje v samostoječi stavbi z enim stanovanjem",11026630,samostoječa,1800,1967,0,kamen,"drugo ogrevanje, ",157.0,212.3,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,Lahovče 52,10102782,54.0,11488,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12764,Ni vira,60,C,C,
11000136,Drug kmetijski del stavbe,11026630,samostoječa,1990,0,0,kamen,"ni ogrevanja, ",86.4,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,,0,119.0,10297,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11441,Ni vira,132,E,E,
11000140,Nedokončano stanovanje v stavbi z enim ali dvema stanovanjema,11026630,samostoječa,1860,0,0,kamen,"drugo ogrevanje, ",23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,,0,137.0,3238,3500,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,8.0,2000.0,0,0,0,0,0.0,0.0,0.0,3445.146121413595,0,0,0,0,0,0,0,Evidim,146,E,E,
11000143,Hlev,11026630,samostoječa,1870,1986,1985,kamen,"ni ogrevanja, ",412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,,0,80.0,33293,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,36992,Ni vira,89,D,D,
11000146,garaža,11026630,samostoječa,1963,2001,0,opeka,"ni ogrevanja, ",65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,0,146.0,9553,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10614,Ni vira,163,E,F,
11000147,"Stanovanje, ki se nahaja v krajni vrstni hiši",11026630,krajna,1953,2000,0,opeka,"drugo ogrevanje, ",68.4,71.1,68.4,0.0,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lahovče 12,10102782,122.0,8714,3500,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,8.0,1995.0,0,0,0,0,0.0,0.0,0.0,9472.064468354241,0,0,0,0,0,0,0,Evidim,133,E,E,
11000149,Hlev,11026630,samostoječa,1979,0,0,opeka,"ni ogrevanja, ",63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,0,176.0,11094,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12327,Ni vira,195,F,F,
11000151,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1900,1968,0,opeka,"centralno ogrevanje, ",100.5,118.7,100.5,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vašca 7A,10103495,112.0,13407,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - etažni kamin,15.0,2015.0,0,0,0,0,14112.93569888484,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,118,E,E,
11000152,Drug kmetijski del stavbe,11026630,krajna,1986,0,0,les,"ni ogrevanja, ",56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,,0,168.0,9437,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10486,Ni vira,187,F,F,
11000153,"Drug kmetijski del stavbe,  garaža",11026630,samostoječa,1960,2000,0,opeka,"ni ogrevanja, ",59.8,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,,0,161.0,9637,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10708,Ni vira,179,F,F,
11000154,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1850,1922,0,kamen,"centralno ogrevanje, ",126.1,138.9,126.1,126.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vašca 8,10103495,96.0,13370,3500,Ogrevanje,Lokalna kurilna naprava - kmečka peč,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,15022.90314405561,0,0,0,0,0,0,0,Evidim,108,D,E,
11000159,Drug kmetijski del stavbe,11026630,samostoječa,1957,0,0,kombinacija različnih materialov,"ni ogrevanja, ",31.8,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,,0,248.0,7908,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8787,Ni vira,276,G,G,
11000163,Drug kmetijski del stavbe,11026630,samostoječa,1975,0,0,les,"ni ogrevanja, ",32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,0,244.0,7838,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8709,Ni vira,272,G,G,
11000164,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1945,0,0,opeka,"drugo ogrevanje, ",68.1,80.1,68.1,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšenična Polica 16A,10103177,100.0,8049,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,25.0,1960.0,0,0,0,0,0.0,0.0,0.0,9044.230367399034,0,0,0,0,0,0,0,Evidim,112,D,E,
11000165,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1957,1970,1965,opeka,"centralno ogrevanje, ",97.3,198.0,97.3,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšenična Polica 14,10103177,69.0,13741,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,25.0,2011.0,0,0,0,0,0.0,0.0,0.0,14464.937577649553,0,0,0,0,0,0,0,Evidim,73,D,D,
11000166,Drug kmetijski del stavbe,11026630,samostoječa,1987,0,0,opeka,"ni ogrevanja, ",235.8,235.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.8,,0,85.0,20084,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,22316,Ni vira,94,D,D,
11000167,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1957,0,1990,opeka,"centralno ogrevanje, ",7.3,10.9,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,150.0,1639,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,1821,Ni vira,167,E,F,
11000168,Prostor za spravilo pridelka,11026630,samostoječa,1988,0,0,les,"ni ogrevanja, ",115.2,115.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2,,0,119.0,13709,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,15233,Ni vira,132,E,E,
11000172,Drug kmetijski del stavbe,11026630,samostoječa,1927,0,0,opeka,"ni ogrevanja, ",100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,0,110.0,11022,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12246,Ni vira,122,E,E,
11000173,Drug kmetijski del stavbe,11026630,samostoječa,1999,0,0,opeka,"ni ogrevanja, ",190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,,0,91.0,17355,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,19283,Ni vira,101,D,D,
11000174,Industrijski del stavbe,11026630,samostoječa,1993,0,0,opeka,"centralno ogrevanje, ",252.3,252.3,252.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3,0.0,0.0,0.0,0.0,0.0,,0,88.0,22218,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,24687,Ni vira,97,D,D,
11000176,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,vmesna,1950,1999,2009,opeka,"centralno ogrevanje, ",70.0,160.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,63.0,10167,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11296,Ni vira,70,D,D,
11000178,Prostori za storitvene dejavnosti,11026630,samostoječa,1850,1998,1998,kombinacija različnih materialov,"centralno ogrevanje, ",40.9,40.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,0.0,,0,144.0,5915,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6572,Ni vira,160,E,F,
11000181,"Drug kmetijski del stavbe,  Prodajalna",11026630,krajna,1850,1997,1970,kombinacija različnih materialov,"ni ogrevanja, ",257.3,257.3,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,0.0,210.5,Krvavška cesta 14,10102553,77.0,19859,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,49.0,1996.0,21586,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,83,D,D,
11000183,Hlev,11026630,samostoječa,1965,0,0,opeka,"ni ogrevanja, ",479.5,479.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.5,,0,84.0,40298,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,44776,Ni vira,93,D,D,
11000184,garaža,11026630,samostoječa,1952,1980,1980,opeka,"ni ogrevanja, ",56.8,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,,0,142.0,8080,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8977,Ni vira,158,E,F,
11000188,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1976,1999,2000,opeka,"centralno ogrevanje, ",362.8,436.7,362.8,362.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spodnji Brnik 75,10103266,98.0,43229,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,48572.880002198595,0,0,0,0,0,0,0,Evidim,111,D,E,
11000192,garaža,11026630,samostoječa,1950,0,0,les,"ni ogrevanja, ",31.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,,0,231.0,7279,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8088,Ni vira,256,G,G,
11000193,garaža,11026630,samostoječa,1945,1969,0,kamen,"ni ogrevanja, ",46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,0,230.0,10581,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11757,Ni vira,255,G,G,
11000198,Hlev,11026630,krajna,1800,0,0,kombinacija različnih materialov,"ni ogrevanja, ",180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,0,77.0,13899,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,15443,Ni vira,85,D,D,
11000205,"Stanovanje v samostoječi stavbi z enim stanovanjem, 
 Drug kmetijski del stavbe",11026630,samostoječa,1890,0,0,kamen,"drugo ogrevanje, ",184.3,184.3,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,Lahovče 21,10102782,95.0,17558,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,35.0,1980.0,0,0,0,0,0.0,0.0,0.0,19728.444989574262,0,0,0,0,0,0,0,Evidim,107,D,E,
11000207,Drug kmetijski del stavbe,11026630,samostoječa,1997,0,0,opeka,"ni ogrevanja, ",28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,0,248.0,6966,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7740,Ni vira,276,G,G,
11000208,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1900,1935,0,kombinacija različnih materialov,"drugo ogrevanje, ",57.5,69.5,57.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ulica Ivana Hribarja 13,10102553,119.0,8323,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9247,Ni vira,133,E,E,
11000209,Drug kmetijski del stavbe,11026630,samostoječa,1945,0,0,opeka,"ni ogrevanja, ",57.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,,0,135.0,7791,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8657,Ni vira,150,E,E,
11000212,"Transformator, transformatorska postaja",11026630,samostoječa,1979,0,0,opeka,"ni ogrevanja, ",20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0,255.0,5103,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5671,Ni vira,283,G,G,
11000221,garaža,11026630,samostoječa,1965,0,0,opeka,"ni ogrevanja, ",26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,0,264.0,6882,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7647,Ni vira,294,G,G,
11000224,Hlev,11026630,samostoječa,1889,0,1981,kombinacija različnih materialov,"ni ogrevanja, ",406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,,0,70.0,28519,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,31688,Ni vira,78,D,D,
11000226,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1966,1999,2000,opeka,"centralno ogrevanje, ",136.0,145.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Češnjevek 11,10102588,91.0,13239,3500,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,10.0,2004.0,0,0,0,0,0.0,0.0,0.0,14084.666858266939,0,0,0,0,0,0,0,Evidim,97,D,D,
11000228,"Prostor za spravilo pridelka,  Drug kmetijski del stavbe",11026630,samostoječa,1950,1991,0,opeka,"ni ogrevanja, ",291.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,,0,78.0,22702,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,25225,Ni vira,86,D,D,
11000230,Drug kmetijski del stavbe,11026630,samostoječa,1956,0,0,opeka,"centralno ogrevanje, ",33.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,,0,231.0,7756,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8618,Ni vira,257,G,G,
11000238,Drug kmetijski del stavbe,11026630,samostoječa,1950,0,0,opeka,"ni ogrevanja, ",39.2,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,,0,249.0,9781,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10868,Ni vira,277,G,G,
11000241,Drug kmetijski del stavbe,11026630,samostoječa,1840,0,0,kamen,"ni ogrevanja, ",65.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,,0,105.0,6897,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7663,Ni vira,117,D,E,
11000242,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1784,1941,1941,kamen,"ni ogrevanja, ",269.0,269.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 83,10103673,73.0,19743,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,21936,Ni vira,81,D,D,
11000244,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1820,1977,0,kamen,"drugo ogrevanje, ",73.8,121.0,73.8,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 90,10103673,87.0,10562,3500,,vgradnja kurilne naprave za centralno ogrevanje stanovanjske stavbe na lesno biomaso,20.0,2017,0,0,0,11118,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Eko sklad,91,D,D,
11000248,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1948,0,0,opeka,"drugo ogrevanje, ",71.2,92.2,71.2,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 88,10103673,71.0,6574,3500,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,7386.918995033407,0,0,0,0,0,0,0,Evidim,80,D,D,
11000252,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,krajna,2004,0,0,opeka,"centralno ogrevanje, ",79.7,105.5,79.7,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 79D,10103673,117.0,12347,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13719,Ni vira,130,E,E,
11000254,Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,11026630,samostoječa,1810,2003,2008,kombinacija različnih materialov,"centralno ogrevanje, ",335.4,498.5,335.4,0.0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 79,10103673,46.0,23213,3500,Ogrevanje,Lokalna kurilna naprava - lončena peč,25.0,2008.0,0,0,0,0,0.0,0.0,0.0,24695.567906917488,0,0,0,0,0,0,0,Evidim,49,C,C,
11000258,garaža,11026630,samostoječa,1993,0,0,opeka,"ni ogrevanja, ",27.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,,0,250.0,6828,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7587,Ni vira,277,G,G,
11000260,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1985,2006,2006,opeka,"centralno ogrevanje, ",154.8,189.8,154.8,154.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,70.0,13394,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14882,Ni vira,78,D,D,
11000261,"Stanovanje, ki se nahaja v krajni vrstni hiši",11026630,krajna,1975,0,0,opeka,"centralno ogrevanje, ",143.2,249.3,143.2,0.0,143.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 99,10103673,64.0,16116,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,30.0,1976.0,18108,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,72,D,D,
11000262,Hlev,11026630,samostoječa,1985,0,0,opeka,"ni ogrevanja, ",33.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,,0,248.0,8230,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9144,Ni vira,276,G,G,
11000263,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1857,1925,0,kamen,"drugo ogrevanje, ",31.6,68.9,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zgornji Brnik 104,10103673,57.0,3970,3500,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,10.0,2000.0,0,0,0,0,0.0,0.0,0.0,4223.745233868369,0,0,0,0,0,0,0,Evidim,61,C,D,
11000264,Drug kmetijski del stavbe,11026630,samostoječa,1857,1925,0,les,"ni ogrevanja, ",37.8,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,,0,148.0,5599,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6221,Ni vira,164,E,F,
